acct_name,this_year_amt,this_year_percent,last_year_amt,last_year_percent,report_name,company_id,company_name,creation_date,seq,stock
其他應付款,"84,790",4.13,"111,691",5.24,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,29,6834
本期所得稅負債,0,0.00,"11,783",0.55,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,30,6834
租賃負債－流動,"6,515",0.32,"9,612",0.45,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,31,6834
其他流動負債,"4,476",0.22,"3,136",0.15,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,32,6834
流動負債合計,"604,617",29.43,"524,916",24.64,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,33,6834
非流動負債,,,,,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,34,6834
遞延所得稅負債,"1,918",0.09,"1,453",0.07,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,35,6834
租賃負債－非流動,"23,111",1.12,"24,194",1.14,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,36,6834
其他非流動負債,"4,641",0.23,"3,044",0.14,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,37,6834
非流動負債合計,"29,670",1.44,"28,691",1.35,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,38,6834
負債總額,"634,287",30.87,"553,607",25.99,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,39,6834
歸屬於母公司業主之權益,,,,,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,40,6834
股本,,,,,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,41,6834
普通股股本,"884,711",43.06,"884,711",41.53,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,42,6834
股本合計,"884,711",43.06,"884,711",41.53,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,43,6834
資本公積,,,,,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,44,6834
資本公積合計,"455,675",22.18,"455,675",21.39,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,45,6834
保留盈餘,,,,,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,46,6834
法定盈餘公積,"64,604",3.14,"53,841",2.53,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,47,6834
未分配盈餘（或待彌補虧損）,-176,-0.01,"165,326",7.76,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,48,6834
保留盈餘合計,"64,428",3.14,"219,167",10.29,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,49,6834
其他權益,,,,,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,50,6834
其他權益合計,"15,519",0.76,"16,912",0.79,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,51,6834
歸屬於母公司業主之權益合計,"1,420,333",69.13,"1,576,465",74.01,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,52,6834
權益總額,"1,420,333",69.13,"1,576,465",74.01,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,53,6834
負債及權益總計,"2,054,620",100.00,"2,130,072",100.00,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,54,6834
預收股款（權益項下）之約當發行股數（單位：股）,0,,0,,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,55,6834
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0,,0,,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,56,6834
流動資產,,,,,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,1,8033
現金及約當現金,"246,589",11.26,"568,798",26.83,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,2,8033
透過損益按公允價值衡量之金融資產－流動,"102,977",4.70,0,0.00,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,3,8033
按攤銷後成本衡量之金融資產－流動,"38,586",1.76,"58,443",2.76,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,4,8033
應收票據淨額,"1,068",0.05,116,0.01,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,5,8033
應收票據－關係人淨額,"6,002",0.27,"8,708",0.41,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,6,8033
應收帳款淨額,"114,172",5.21,"108,769",5.13,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,7,8033
其他應收款淨額,"26,594",1.21,"47,092",2.22,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,8,8033
本期所得稅資產,"3,959",0.18,"16,210",0.76,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,9,8033
存貨,"613,891",28.04,"547,854",25.85,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,10,8033
預付款項,"51,563",2.36,"35,042",1.65,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,11,8033
其他流動資產,"10,623",0.49,"8,610",0.41,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,12,8033
流動資產合計,"1,216,024",55.54,"1,399,642",66.03,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,13,8033
非流動資產,,,,,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,14,8033
透過其他綜合損益按公允價值衡量之金融資產－非流動,"172,754",7.89,"176,266",8.32,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,15,8033
按攤銷後成本衡量之金融資產－非流動,"16,519",0.75,"17,197",0.81,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,16,8033
採用權益法之投資,"16,641",0.76,"19,472",0.92,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,17,8033
不動產、廠房及設備,"272,793",12.46,"188,025",8.87,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,18,8033
使用權資產,"136,333",6.23,"26,666",1.26,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,19,8033
無形資產,"54,738",2.50,"50,349",2.38,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,20,8033
遞延所得稅資產,"58,980",2.69,"48,445",2.29,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,21,8033
其他非流動資產,"244,687",11.18,"193,579",9.13,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,22,8033
非流動資產合計,"973,445",44.46,"719,999",33.97,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,23,8033
資產總額,"2,189,469",100.00,"2,119,641",100.00,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,24,8033
流動負債,,,,,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,25,8033
短期借款,"254,688",11.63,"339,240",16.00,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,26,8033
合約負債－流動,"3,035",0.14,"5,593",0.26,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,27,8033
應付票據,"3,069",0.14,"6,315",0.30,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,28,8033
應付帳款,"95,183",4.35,"78,267",3.69,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,29,8033
其他應付款,"62,065",2.83,"54,572",2.57,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,30,8033
本期所得稅負債,"4,142",0.19,"2,076",0.10,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,31,8033
租賃負債－流動,"14,234",0.65,"21,889",1.03,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,32,8033
其他流動負債,"111,435",5.09,"110,016",5.19,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,33,8033
流動負債合計,"547,851",25.02,"617,968",29.15,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,34,8033
非流動負債,,,,,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,35,8033
長期借款,"121,936",5.57,"119,164",5.62,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,36,8033
遞延所得稅負債,"13,078",0.60,"6,967",0.33,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,37,8033
租賃負債－非流動,"122,287",5.59,"6,351",0.30,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,38,8033
其他非流動負債,"9,245",0.42,"5,033",0.24,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,39,8033
非流動負債合計,"266,546",12.17,"137,515",6.49,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,40,8033
負債總額,"814,397",37.20,"755,483",35.64,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,41,8033
歸屬於母公司業主之權益,,,,,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,42,8033
股本,,,,,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,43,8033
普通股股本,"1,426,298",65.14,"1,426,298",67.29,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,44,8033
股本合計,"1,426,298",65.14,"1,426,298",67.29,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,45,8033
資本公積,,,,,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,46,8033
資本公積合計,"371,098",16.95,"371,098",17.51,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,47,8033
保留盈餘,,,,,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,48,8033
未分配盈餘（或待彌補虧損）,"-583,772",-26.66,"-594,935",-28.07,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,49,8033
保留盈餘合計,"-583,772",-26.66,"-594,935",-28.07,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,50,8033
其他權益,,,,,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,51,8033
其他權益合計,"21,951",1.00,"11,208",0.53,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,52,8033
歸屬於母公司業主之權益合計,"1,235,575",56.43,"1,213,669",57.26,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,53,8033
非控制權益,"139,497",6.37,"150,489",7.10,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,54,8033
權益總額,"1,375,072",62.80,"1,364,158",64.36,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,55,8033
負債及權益總計,"2,189,469",100.00,"2,119,641",100.00,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,56,8033
預收股款（權益項下）之約當發行股數（單位：股）,0,,0,,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,57,8033
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0,,0,,BalanceSheet,52541175,雷虎科技股份有限公司,2024-07-13,58,8033
流動資產,,,,,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,1,8039
現金及約當現金,"2,503,749",18.29,"2,797,227",22.34,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,2,8039
透過損益按公允價值衡量之金融資產－流動,"31,828",0.23,"29,544",0.24,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,3,8039
按攤銷後成本衡量之金融資產－流動,"150,000",1.10,0,0.00,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,4,8039
應收票據淨額,"729,449",5.33,"641,511",5.12,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,5,8039
應收帳款淨額,"2,837,668",20.73,"2,163,701",17.28,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,6,8039
其他應收款淨額,"71,690",0.52,"32,712",0.26,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,7,8039
存貨,"1,587,257",11.60,"1,602,587",12.80,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,8,8039
預付款項,"76,538",0.56,"67,550",0.54,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,9,8039
其他流動資產,"50,599",0.37,"54,091",0.43,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,10,8039
流動資產合計,"8,038,778",58.74,"7,388,923",59.00,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,11,8039
非流動資產,,,,,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,12,8039
透過其他綜合損益按公允價值衡量之金融資產－非流動,"478,842",3.50,"342,556",2.74,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,13,8039
採用權益法之投資,"14,831",0.11,"24,545",0.20,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,14,8039
不動產、廠房及設備,"4,501,128",32.89,"4,051,188",32.35,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,15,8039
使用權資產,"341,126",2.49,"376,714",3.01,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,16,8039
無形資產,"145,839",1.07,"158,584",1.27,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,17,8039
遞延所得稅資產,"149,655",1.09,"143,382",1.14,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,18,8039
其他非流動資產,"15,874",0.12,"37,924",0.30,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,19,8039
非流動資產合計,"5,647,295",41.26,"5,134,893",41.00,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,20,8039
資產總額,"13,686,073",100.00,"12,523,816",100.00,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,21,8039
流動負債,,,,,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,22,8039
短期借款,"257,969",1.88,"80,000",0.64,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,23,8039
透過損益按公允價值衡量之金融負債－流動,"7,364",0.05,"17,197",0.14,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,24,8039
合約負債－流動,"67,570",0.49,806,0.01,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,25,8039
應付票據,"37,837",0.28,807,0.01,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,26,8039
應付帳款,"1,384,468",10.12,"794,114",6.34,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,27,8039
其他應付款,"796,638",5.82,"1,038,315",8.29,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,28,8039
本期所得稅負債,"243,306",1.78,"236,736",1.89,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,29,8039
租賃負債－流動,"23,846",0.17,"21,961",0.18,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,30,8039
其他流動負債,"2,044,652",14.94,"77,819",0.62,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,31,8039
流動負債合計,"4,863,650",35.54,"2,267,755",18.11,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,32,8039
非流動負債,,,,,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,33,8039
應付公司債,0,0.00,"1,877,909",14.99,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,34,8039
長期借款,"231,852",1.69,"248,122",1.98,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,35,8039
遞延所得稅負債,"124,418",0.91,"107,340",0.86,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,36,8039
租賃負債－非流動,"249,889",1.83,"257,320",2.05,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,37,8039
其他非流動負債,"149,994",1.10,"180,546",1.44,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,38,8039
非流動負債合計,"756,153",5.52,"2,671,237",21.33,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,39,8039
負債總額,"5,619,803",41.06,"4,938,992",39.44,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,40,8039
歸屬於母公司業主之權益,,,,,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,41,8039
股本,,,,,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,42,8039
普通股股本,"2,091,197",15.28,"2,091,197",16.70,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,43,8039
股本合計,"2,091,197",15.28,"2,091,197",16.70,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,44,8039
資本公積,,,,,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,45,8039
資本公積合計,"1,027,152",7.51,"1,017,182",8.12,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,46,8039
保留盈餘,,,,,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,47,8039
法定盈餘公積,"1,208,439",8.83,"1,163,891",9.29,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,48,8039
特別盈餘公積,"164,692",1.20,"310,176",2.48,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,49,8039
未分配盈餘（或待彌補虧損）,"3,584,686",26.19,"3,069,478",24.51,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,50,8039
保留盈餘合計,"4,957,817",36.23,"4,543,545",36.28,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,51,8039
其他權益,,,,,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,52,8039
其他權益合計,"-85,015",-0.62,"-200,586",-1.60,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,53,8039
歸屬於母公司業主之權益合計,"7,991,151",58.39,"7,451,338",59.50,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,54,8039
非控制權益,"75,119",0.55,"133,486",1.07,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,55,8039
權益總額,"8,066,270",58.94,"7,584,824",60.56,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,56,8039
負債及權益總計,"13,686,073",100.00,"12,523,816",100.00,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,57,8039
預收股款（權益項下）之約當發行股數（單位：股）,0,,0,,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,58,8039
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0,,0,,BalanceSheet,16198345,台虹科技股份有限公司,2024-07-13,59,8039
